,Season,Week,Team,TeamPoints,OpponentPoints,YardsFor,YardsAgainst,Opponent,MatchString
1085,2020,2,NE,30.0,35.0,464.0,429.0,SEA,20202NESEA
1086,2020,2,LV,34.0,24.0,377.0,424.0,NO,20202LVNO
1087,2020,2,NO,24.0,34.0,424.0,377.0,LV,20202NOLV
1088,2020,3,JAX,13.0,31.0,318.0,294.0,MIA,20203JAXMIA
1089,2020,3,MIA,31.0,13.0,294.0,318.0,JAX,20203MIAJAX
1090,2020,3,ATL,26.0,30.0,371.0,437.0,CHI,20203ATLCHI
1091,2020,3,CHI,30.0,26.0,437.0,371.0,ATL,20203CHIATL
1092,2020,3,BUF,35.0,32.0,375.0,478.0,LAR,20203BUFLAR
1093,2020,3,LAR,32.0,35.0,478.0,375.0,BUF,20203LARBUF
1094,2020,3,PHI,23.0,23.0,378.0,304.0,CIN,20203PHICIN
1095,2020,3,CIN,23.0,23.0,304.0,378.0,PHI,20203CINPHI
1096,2020,3,MIN,30.0,31.0,464.0,444.0,TEN,20203MINTEN
1097,2020,3,TEN,31.0,30.0,444.0,464.0,MIN,20203TENMIN
1098,2020,3,NE,36.0,20.0,406.0,375.0,LV,20203NELV
1099,2020,3,LV,20.0,36.0,375.0,406.0,NE,20203LVNE
1100,2020,3,NYG,9.0,36.0,231.0,420.0,SF,20203NYGSF
1101,2020,3,SF,36.0,9.0,420.0,231.0,NYG,20203SFNYG
1102,2020,3,PIT,28.0,21.0,387.0,260.0,HOU,20203PITHOU
1103,2020,3,HOU,21.0,28.0,260.0,387.0,PIT,20203HOUPIT
1104,2020,3,CLE,34.0,20.0,300.0,309.0,WAS,20203CLEWAS
1105,2020,3,WAS,20.0,34.0,309.0,300.0,CLE,20203WASCLE
1106,2020,3,IND,36.0,7.0,353.0,260.0,NYJ,20203INDNYJ
1107,2020,3,NYJ,7.0,36.0,260.0,353.0,IND,20203NYJIND
1108,2020,3,LAC,16.0,21.0,436.0,302.0,CAR,20203LACCAR
1109,2020,3,CAR,21.0,16.0,302.0,436.0,LAC,20203CARLAC
1110,2020,3,SEA,38.0,31.0,412.0,522.0,DAL,20203SEADAL
1111,2020,3,DAL,31.0,38.0,522.0,412.0,SEA,20203DALSEA
1112,2020,3,ARI,23.0,26.0,377.0,322.0,DET,20203ARIDET
1113,2020,3,DET,26.0,23.0,322.0,377.0,ARI,20203DETARI
1114,2020,3,DEN,10.0,28.0,226.0,353.0,TB,20203DENTB
1115,2020,3,TB,28.0,10.0,353.0,226.0,DEN,20203TBDEN
1116,2020,3,NO,30.0,37.0,397.0,369.0,GB,20203NOGB
1117,2020,3,GB,37.0,30.0,369.0,397.0,NO,20203GBNO
1118,2020,3,BAL,20.0,34.0,228.0,517.0,KC,20203BALKC
1119,2020,3,KC,34.0,20.0,517.0,228.0,BAL,20203KCBAL
1120,2020,4,NYJ,28.0,37.0,321.0,359.0,DEN,20204NYJDEN
1121,2020,4,DEN,37.0,28.0,359.0,321.0,NYJ,20204DENNYJ
1122,2020,4,CAR,31.0,21.0,444.0,262.0,ARI,20204CARARI
1123,2020,4,ARI,21.0,31.0,262.0,444.0,CAR,20204ARICAR
1124,2020,4,WAS,17.0,31.0,343.0,350.0,BAL,20204WASBAL
1125,2020,4,BAL,31.0,17.0,350.0,343.0,WAS,20204BALWAS
1126,2020,4,HOU,23.0,31.0,386.0,410.0,MIN,20204HOUMIN
1127,2020,4,MIN,31.0,23.0,410.0,386.0,HOU,20204MINHOU
1128,2020,4,DAL,38.0,49.0,566.0,508.0,CLE,20204DALCLE
1129,2020,4,CLE,49.0,38.0,508.0,566.0,DAL,20204CLEDAL
1130,2020,4,DET,29.0,35.0,281.0,392.0,NO,20204DETNO
1131,2020,4,NO,35.0,29.0,392.0,281.0,DET,20204NODET
1132,2020,4,CHI,11.0,19.0,269.0,289.0,IND,20204CHIIND
1133,2020,4,IND,19.0,11.0,289.0,269.0,CHI,20204INDCHI
1134,2020,4,TB,38.0,31.0,484.0,324.0,LAC,20204TBLAC
1135,2020,4,LAC,31.0,38.0,324.0,484.0,TB,20204LACTB
1136,2020,4,CIN,33.0,25.0,505.0,429.0,JAX,20204CINJAX
1137,2020,4,JAX,25.0,33.0,429.0,505.0,CIN,20204JAXCIN
1138,2020,4,MIA,23.0,31.0,415.0,441.0,SEA,20204MIASEA
1139,2020,4,SEA,31.0,23.0,441.0,415.0,MIA,20204SEAMIA
1140,2020,4,LAR,17.0,9.0,240.0,295.0,NYG,20204LARNYG
1141,2020,4,NYG,9.0,17.0,295.0,240.0,LAR,20204NYGLAR
1142,2020,4,LV,23.0,30.0,383.0,337.0,BUF,20204LVBUF
1143,2020,4,BUF,30.0,23.0,337.0,383.0,LV,20204BUFLV
1144,2020,4,SF,20.0,25.0,417.0,267.0,PHI,20204SFPHI
1145,2020,4,PHI,25.0,20.0,267.0,417.0,SF,20204PHISF
1146,2020,4,KC,26.0,10.0,323.0,357.0,NE,20204KCNE
1147,2020,4,NE,10.0,26.0,357.0,323.0,KC,20204NEKC
1148,2020,4,GB,30.0,16.0,403.0,327.0,ATL,20204GBATL
1149,2020,4,ATL,16.0,30.0,327.0,403.0,GB,20204ATLGB
1150,2020,5,CHI,20.0,19.0,243.0,339.0,TB,20205CHITB
1151,2020,5,TB,19.0,20.0,339.0,243.0,CHI,20205TBCHI
1152,2020,5,ATL,16.0,23.0,373.0,437.0,CAR,20205ATLCAR
1153,2020,5,CAR,23.0,16.0,437.0,373.0,ATL,20205CARATL
1154,2020,5,NYJ,10.0,30.0,285.0,496.0,ARI,20205NYJARI
1155,2020,5,ARI,30.0,10.0,496.0,285.0,NYJ,20205ARINYJ
1156,2020,5,BAL,27.0,3.0,332.0,205.0,CIN,20205BALCIN
1157,2020,5,CIN,3.0,27.0,205.0,332.0,BAL,20205CINBAL
1158,2020,5,KC,32.0,40.0,413.0,490.0,LV,20205KCLV
1159,2020,5,LV,40.0,32.0,490.0,413.0,KC,20205LVKC
1160,2020,5,PIT,38.0,29.0,367.0,336.0,PHI,20205PITPHI
1161,2020,5,PHI,29.0,38.0,336.0,367.0,PIT,20205PHIPIT
1162,2020,5,WAS,10.0,30.0,108.0,429.0,LAR,20205WASLAR
1163,2020,5,LAR,30.0,10.0,429.0,108.0,WAS,20205LARWAS
1164,2020,5,HOU,30.0,14.0,486.0,364.0,JAX,20205HOUJAX
1165,2020,5,JAX,14.0,30.0,364.0,486.0,HOU,20205JAXHOU
1166,2020,5,SF,17.0,43.0,259.0,436.0,MIA,20205SFMIA
1167,2020,5,MIA,43.0,17.0,436.0,259.0,SF,20205MIASF
1168,2020,5,DAL,37.0,34.0,402.0,300.0,NYG,20205DALNYG
1169,2020,5,NYG,34.0,37.0,300.0,402.0,DAL,20205NYGDAL
1170,2020,5,CLE,32.0,23.0,385.0,308.0,IND,20205CLEIND
1171,2020,5,IND,23.0,32.0,308.0,385.0,CLE,20205INDCLE
1172,2020,5,SEA,27.0,26.0,314.0,449.0,MIN,20205SEAMIN
1173,2020,5,MIN,26.0,27.0,449.0,314.0,SEA,20205MINSEA
1174,2020,5,NO,30.0,27.0,408.0,350.0,LAC,20205NOLAC
1175,2020,5,LAC,27.0,30.0,350.0,408.0,NO,20205LACNO
1176,2020,5,TEN,42.0,16.0,334.0,370.0,BUF,20205TENBUF
1177,2020,5,BUF,16.0,42.0,370.0,334.0,TEN,20205BUFTEN
1178,2020,6,JAX,16.0,34.0,275.0,403.0,DET,20206JAXDET
1179,2020,6,DET,34.0,16.0,403.0,275.0,JAX,20206DETJAX
1180,2020,6,NE,12.0,18.0,288.0,299.0,DEN,20206NEDEN
1181,2020,6,DEN,18.0,12.0,299.0,288.0,NE,20206DENNE
1182,2020,6,PHI,28.0,30.0,364.0,355.0,BAL,20206PHIBAL
1183,2020,6,BAL,30.0,28.0,355.0,364.0,PHI,20206BALPHI
1184,2020,6,TEN,42.0,36.0,607.0,412.0,HOU,20206TENHOU
1185,2020,6,HOU,36.0,42.0,412.0,607.0,TEN,20206HOUTEN
1186,2020,6,PIT,38.0,7.0,277.0,220.0,CLE,20206PITCLE
1187,2020,6,CLE,7.0,38.0,220.0,277.0,PIT,20206CLEPIT
1188,2020,6,MIN,23.0,40.0,365.0,462.0,ATL,20206MINATL
1189,2020,6,ATL,40.0,23.0,462.0,365.0,MIN,20206ATLMIN
1190,2020,6,NYG,20.0,19.0,240.0,337.0,WAS,20206NYGWAS
1191,2020,6,WAS,19.0,20.0,337.0,240.0,NYG,20206WASNYG
1192,2020,6,CAR,16.0,23.0,303.0,261.0,CHI,20206CARCHI
1193,2020,6,CHI,23.0,16.0,261.0,303.0,CAR,20206CHICAR
1194,2020,6,IND,31.0,27.0,430.0,398.0,CIN,20206INDCIN
1195,2020,6,CIN,27.0,31.0,398.0,430.0,IND,20206CININD
1196,2020,6,MIA,24.0,0.0,302.0,263.0,NYJ,20206MIANYJ
1197,2020,6,NYJ,0.0,24.0,263.0,302.0,MIA,20206NYJMIA
1198,2020,6,TB,38.0,10.0,324.0,201.0,GB,20206TBGB
1199,2020,6,GB,10.0,38.0,201.0,324.0,TB,20206GBTB
1200,2020,6,SF,24.0,16.0,390.0,311.0,LAR,20206SFLAR
1201,2020,6,LAR,16.0,24.0,311.0,390.0,SF,20206LARSF
1202,2020,6,BUF,17.0,26.0,206.0,466.0,KC,20206BUFKC
1203,2020,6,KC,26.0,17.0,466.0,206.0,BUF,20206KCBUF
1204,2020,6,DAL,10.0,38.0,344.0,438.0,ARI,20206DALARI
1205,2020,6,ARI,38.0,10.0,438.0,344.0,DAL,20206ARIDAL
1206,2020,7,PHI,22.0,21.0,442.0,325.0,NYG,20207PHINYG
1207,2020,7,NYG,21.0,22.0,325.0,442.0,PHI,20207NYGPHI
1208,2020,7,TEN,24.0,27.0,292.0,362.0,PIT,20207TENPIT
1209,2020,7,PIT,27.0,24.0,362.0,292.0,TEN,20207PITTEN
1210,2020,7,HOU,20.0,35.0,365.0,379.0,GB,20207HOUGB
1211,2020,7,GB,35.0,20.0,379.0,365.0,HOU,20207GBHOU
1212,2020,7,ATL,22.0,23.0,388.0,386.0,DET,20207ATLDET
1213,2020,7,DET,23.0,22.0,386.0,388.0,ATL,20207DETATL
1214,2020,7,NYJ,10.0,18.0,191.0,422.0,BUF,20207NYJBUF
1215,2020,7,BUF,18.0,10.0,422.0,191.0,NYJ,20207BUFNYJ
1216,2020,7,WAS,25.0,3.0,397.0,142.0,DAL,20207WASDAL
1217,2020,7,DAL,3.0,25.0,142.0,397.0,WAS,20207DALWAS
1218,2020,7,NO,27.0,24.0,415.0,283.0,CAR,20207NOCAR
1219,2020,7,CAR,24.0,27.0,283.0,415.0,NO,20207CARNO
1220,2020,7,CIN,34.0,37.0,468.0,398.0,CLE,20207CINCLE
1221,2020,7,CLE,37.0,34.0,398.0,468.0,CIN,20207CLECIN
1222,2020,7,LV,20.0,45.0,347.0,454.0,TB,20207LVTB
1223,2020,7,TB,45.0,20.0,454.0,347.0,LV,20207TBLV
1224,2020,7,NE,6.0,33.0,241.0,467.0,SF,20207NESF
1225,2020,7,SF,33.0,6.0,467.0,241.0,NE,20207SFNE
1226,2020,7,DEN,16.0,43.0,411.0,286.0,KC,20207DENKC
1227,2020,7,KC,43.0,16.0,286.0,411.0,DEN,20207KCDEN
1228,2020,7,LAC,39.0,29.0,484.0,294.0,JAX,20207LACJAX
1229,2020,7,JAX,29.0,39.0,294.0,484.0,LAC,20207JAXLAC
1230,2020,7,ARI,37.0,34.0,519.0,572.0,SEA,20207ARISEA
1231,2020,7,SEA,34.0,37.0,572.0,519.0,ARI,20207SEAARI
1232,2020,7,LAR,24.0,10.0,371.0,279.0,CHI,20207LARCHI
1233,2020,7,CHI,10.0,24.0,279.0,371.0,LAR,20207CHILAR
1234,2020,8,CAR,17.0,25.0,304.0,401.0,ATL,20208CARATL
1235,2020,8,ATL,25.0,17.0,401.0,304.0,CAR,20208ATLCAR
1236,2020,8,GB,22.0,28.0,400.0,324.0,MIN,20208GBMIN
1237,2020,8,MIN,28.0,22.0,324.0,400.0,GB,20208MINGB
1238,2020,8,MIA,28.0,17.0,145.0,471.0,LAR,20208MIALAR
1239,2020,8,LAR,17.0,28.0,471.0,145.0,MIA,20208LARMIA
1240,2020,8,BAL,24.0,28.0,457.0,221.0,PIT,20208BALPIT
1241,2020,8,PIT,28.0,24.0,221.0,457.0,BAL,20208PITBAL
1242,2020,8,DET,21.0,41.0,326.0,366.0,IND,20208DETIND
1243,2020,8,IND,41.0,21.0,366.0,326.0,DET,20208INDDET
1244,2020,8,BUF,24.0,21.0,339.0,349.0,NE,20208BUFNE
1245,2020,8,NE,21.0,24.0,349.0,339.0,BUF,20208NEBUF
1246,2020,8,CIN,31.0,20.0,367.0,441.0,TEN,20208CINTEN
1247,2020,8,TEN,20.0,31.0,441.0,367.0,CIN,20208TENCIN
1248,2020,8,CLE,6.0,16.0,223.0,309.0,LV,20208CLELV
1249,2020,8,LV,16.0,6.0,309.0,223.0,CLE,20208LVCLE
1250,2020,8,KC,35.0,9.0,496.0,221.0,NYJ,20208KCNYJ
1251,2020,8,NYJ,9.0,35.0,221.0,496.0,KC,20208NYJKC
1252,2020,8,DEN,31.0,30.0,351.0,485.0,LAC,20208DENLAC
1253,2020,8,LAC,30.0,31.0,485.0,351.0,DEN,20208LACDEN
1254,2020,8,SEA,37.0,27.0,350.0,351.0,SF,20208SEASF
1255,2020,8,SF,27.0,37.0,351.0,350.0,SEA,20208SFSEA
1256,2020,8,CHI,23.0,26.0,329.0,394.0,NO,20208CHINO
1257,2020,8,NO,26.0,23.0,394.0,329.0,CHI,20208NOCHI
1258,2020,8,PHI,23.0,9.0,222.0,265.0,DAL,20208PHIDAL
1259,2020,8,DAL,9.0,23.0,265.0,222.0,PHI,20208DALPHI
1260,2020,8,NYG,23.0,25.0,357.0,344.0,TB,20208NYGTB
1261,2020,8,TB,25.0,23.0,344.0,357.0,NYG,20208TBNYG
1262,2020,9,SF,17.0,34.0,337.0,405.0,GB,20209SFGB
1263,2020,9,GB,34.0,17.0,405.0,337.0,SF,20209GBSF
1264,2020,9,IND,10.0,24.0,339.0,266.0,BAL,20209INDBAL
1265,2020,9,BAL,24.0,10.0,266.0,339.0,IND,20209BALIND
1266,2020,9,MIN,34.0,20.0,487.0,421.0,DET,20209MINDET
1267,2020,9,DET,20.0,34.0,421.0,487.0,MIN,20209DETMIN
1268,2020,9,JAX,25.0,27.0,403.0,374.0,HOU,20209JAXHOU
1269,2020,9,HOU,27.0,25.0,374.0,403.0,JAX,20209HOUJAX
1270,2020,9,ATL,34.0,27.0,363.0,405.0,DEN,20209ATLDEN
1271,2020,9,DEN,27.0,34.0,405.0,363.0,ATL,20209DENATL
1272,2020,9,BUF,44.0,34.0,420.0,419.0,SEA,20209BUFSEA
1273,2020,9,SEA,34.0,44.0,419.0,420.0,BUF,20209SEABUF
1274,2020,9,WAS,20.0,23.0,402.0,350.0,NYG,20209WASNYG
1275,2020,9,NYG,23.0,20.0,350.0,402.0,WAS,20209NYGWAS
1276,2020,9,KC,33.0,31.0,397.0,435.0,CAR,20209KCCAR
1277,2020,9,CAR,31.0,33.0,435.0,397.0,KC,20209CARKC
1278,2020,9,TEN,24.0,17.0,228.0,375.0,CHI,20209TENCHI
1279,2020,9,CHI,17.0,24.0,375.0,228.0,TEN,20209CHITEN
1280,2020,9,LAC,26.0,31.0,440.0,320.0,LV,20209LACLV
1281,2020,9,LV,31.0,26.0,320.0,440.0,LAC,20209LVLAC
1282,2020,9,ARI,31.0,34.0,442.0,312.0,MIA,20209ARIMIA
1283,2020,9,MIA,34.0,31.0,312.0,442.0,ARI,20209MIAARI
1284,2020,9,DAL,19.0,24.0,364.0,355.0,PIT,20209DALPIT
1285,2020,9,PIT,24.0,19.0,355.0,364.0,DAL,20209PITDAL
1286,2020,9,TB,3.0,38.0,194.0,420.0,NO,20209TBNO
1287,2020,9,NO,38.0,3.0,420.0,194.0,TB,20209NOTB
1288,2020,9,NYJ,27.0,30.0,322.0,433.0,NE,20209NYJNE
1289,2020,9,NE,30.0,27.0,433.0,322.0,NYJ,20209NENYJ
1290,2020,10,TEN,17.0,34.0,294.0,430.0,IND,202010TENIND
1291,2020,10,IND,34.0,17.0,430.0,294.0,TEN,202010INDTEN
1292,2020,10,DET,30.0,27.0,372.0,464.0,WAS,202010DETWAS
1293,2020,10,WAS,27.0,30.0,464.0,372.0,DET,202010WASDET
1294,2020,10,GB,24.0,20.0,395.0,260.0,JAX,202010GBJAX
1295,2020,10,JAX,20.0,24.0,260.0,395.0,GB,202010JAXGB
1296,2020,10,CLE,10.0,7.0,356.0,243.0,HOU,202010CLEHOU
1297,2020,10,HOU,7.0,10.0,243.0,356.0,CLE,202010HOUCLE
1298,2020,10,CAR,23.0,46.0,187.0,544.0,TB,202010CARTB
1299,2020,10,TB,46.0,23.0,544.0,187.0,CAR,202010TBCAR
1300,2020,10,NYG,27.0,17.0,382.0,346.0,PHI,202010NYGPHI
1301,2020,10,PHI,17.0,27.0,346.0,382.0,NYG,202010PHINYG
1302,2020,10,LV,37.0,12.0,357.0,313.0,DEN,202010LVDEN
1303,2020,10,DEN,12.0,37.0,313.0,357.0,LV,202010DENLV
1304,2020,10,MIA,29.0,21.0,280.0,273.0,LAC,202010MIALAC
1305,2020,10,LAC,21.0,29.0,273.0,280.0,MIA,202010LACMIA
1306,2020,10,ARI,32.0,30.0,453.0,369.0,BUF,202010ARIBUF
1307,2020,10,BUF,30.0,32.0,369.0,453.0,ARI,202010BUFARI
1308,2020,10,PIT,36.0,10.0,377.0,324.0,CIN,202010PITCIN
1309,2020,10,CIN,10.0,36.0,324.0,377.0,PIT,202010CINPIT
1310,2020,10,NO,27.0,13.0,237.0,281.0,SF,202010NOSF
1311,2020,10,SF,13.0,27.0,281.0,237.0,NO,202010SFNO
1312,2020,10,LAR,23.0,16.0,389.0,333.0,SEA,202010LARSEA
1313,2020,10,SEA,16.0,23.0,333.0,389.0,LAR,202010SEALAR
1314,2020,10,NE,23.0,17.0,308.0,357.0,BAL,202010NEBAL
1315,2020,10,BAL,17.0,23.0,357.0,308.0,NE,202010BALNE
1316,2020,10,CHI,13.0,19.0,149.0,385.0,MIN,202010CHIMIN
1317,2020,10,MIN,19.0,13.0,385.0,149.0,CHI,202010MINCHI
1318,2020,11,SEA,28.0,21.0,347.0,314.0,ARI,202011SEAARI
1319,2020,11,ARI,21.0,28.0,314.0,347.0,SEA,202011ARISEA
1320,2020,11,BAL,24.0,30.0,306.0,423.0,TEN,202011BALTEN
1321,2020,11,TEN,30.0,24.0,423.0,306.0,BAL,202011TENBAL
1322,2020,11,HOU,27.0,20.0,399.0,435.0,NE,202011HOUNE
1323,2020,11,NE,20.0,27.0,435.0,399.0,HOU,202011NEHOU
1324,2020,11,NO,24.0,9.0,376.0,248.0,ATL,202011NOATL
1325,2020,11,ATL,9.0,24.0,248.0,376.0,NO,202011ATLNO
1326,2020,11,WAS,20.0,9.0,325.0,272.0,CIN,202011WASCIN
1327,2020,11,CIN,9.0,20.0,272.0,325.0,WAS,202011CINWAS
1328,2020,11,JAX,3.0,27.0,206.0,373.0,PIT,202011JAXPIT
1329,2020,11,PIT,27.0,3.0,373.0,206.0,JAX,202011PITJAX
1330,2020,11,CLE,22.0,17.0,324.0,315.0,PHI,202011CLEPHI
1331,2020,11,PHI,17.0,22.0,315.0,324.0,CLE,202011PHICLE
1332,2020,11,CAR,20.0,0.0,374.0,185.0,DET,202011CARDET
1333,2020,11,DET,0.0,20.0,185.0,374.0,CAR,202011DETCAR
1334,2020,11,LAC,34.0,28.0,376.0,292.0,NYJ,202011LACNYJ
1335,2020,11,NYJ,28.0,34.0,292.0,376.0,LAC,202011NYJLAC
1336,2020,11,DEN,20.0,13.0,459.0,223.0,MIA,202011DENMIA
1337,2020,11,MIA,13.0,20.0,223.0,459.0,DEN,202011MIADEN
1338,2020,11,IND,34.0,31.0,420.0,367.0,GB,202011INDGB
1339,2020,11,GB,31.0,34.0,367.0,420.0,IND,202011GBIND
1340,2020,11,MIN,28.0,31.0,430.0,376.0,DAL,202011MINDAL
1341,2020,11,DAL,31.0,28.0,376.0,430.0,MIN,202011DALMIN
1342,2020,11,LV,31.0,35.0,364.0,460.0,KC,202011LVKC
1343,2020,11,KC,35.0,31.0,460.0,364.0,LV,202011KCLV
1344,2020,11,TB,24.0,27.0,251.0,413.0,LAR,202011TBLAR
1345,2020,11,LAR,27.0,24.0,413.0,251.0,TB,202011LARTB
1346,2020,12,DET,25.0,41.0,388.0,384.0,HOU,202012DETHOU
1347,2020,12,HOU,41.0,25.0,384.0,388.0,DET,202012HOUDET
1348,2020,12,DAL,16.0,41.0,247.0,338.0,WAS,202012DALWAS
1349,2020,12,WAS,41.0,16.0,338.0,247.0,DAL,202012WASDAL
1350,2020,12,ATL,43.0,6.0,304.0,243.0,LV,202012ATLLV
1351,2020,12,LV,6.0,43.0,243.0,304.0,ATL,202012LVATL
1352,2020,12,BUF,27.0,17.0,332.0,367.0,LAC,202012BUFLAC
1353,2020,12,LAC,17.0,27.0,367.0,332.0,BUF,202012LACBUF
1354,2020,12,CIN,17.0,19.0,155.0,386.0,NYG,202012CINNYG
1355,2020,12,NYG,19.0,17.0,386.0,155.0,CIN,202012NYGCIN
1356,2020,12,JAX,25.0,27.0,375.0,459.0,CLE,202012JAXCLE
1357,2020,12,CLE,27.0,25.0,459.0,375.0,JAX,202012CLEJAX
1358,2020,12,NYJ,3.0,20.0,260.0,345.0,MIA,202012NYJMIA
1359,2020,12,MIA,20.0,3.0,345.0,260.0,NYJ,202012MIANYJ
1360,2020,12,IND,26.0,45.0,336.0,449.0,TEN,202012INDTEN
1361,2020,12,TEN,45.0,26.0,449.0,336.0,IND,202012TENIND
1362,2020,12,NE,20.0,17.0,179.0,298.0,ARI,202012NEARI
1363,2020,12,ARI,17.0,20.0,298.0,179.0,NE,202012ARINE
1364,2020,12,MIN,28.0,27.0,387.0,374.0,CAR,202012MINCAR
1365,2020,12,CAR,27.0,28.0,374.0,387.0,MIN,202012CARMIN
1366,2020,12,DEN,3.0,31.0,112.0,292.0,NO,202012DENNO
1367,2020,12,NO,31.0,3.0,292.0,112.0,DEN,202012NODEN
1368,2020,12,LAR,20.0,23.0,308.0,345.0,SF,202012LARSF
1369,2020,12,SF,23.0,20.0,345.0,308.0,LAR,202012SFLAR
1370,2020,12,TB,24.0,27.0,417.0,543.0,KC,202012TBKC
1371,2020,12,KC,27.0,24.0,543.0,417.0,TB,202012KCTB
1372,2020,12,GB,41.0,25.0,393.0,350.0,CHI,202012GBCHI
1373,2020,12,CHI,25.0,41.0,350.0,393.0,GB,202012CHIGB
1374,2020,12,PHI,17.0,23.0,250.0,301.0,SEA,202012PHISEA
1375,2020,12,SEA,23.0,17.0,301.0,250.0,PHI,202012SEAPHI
1376,2020,12,PIT,19.0,14.0,334.0,219.0,BAL,202012PITBAL
1377,2020,12,BAL,14.0,19.0,219.0,334.0,PIT,202012BALPIT
1378,2020,13,HOU,20.0,26.0,398.0,371.0,IND,202013HOUIND
1379,2020,13,IND,26.0,20.0,371.0,398.0,HOU,202013INDHOU
